Time_s,Input_u_PWM,Output_y_Temp
1688.320,50.0,104.75
1688.880,50.0,104.25
1689.466,50.0,104.75
1690.027,50.0,104.5
1690.044,50.0,104.5
1690.634,50.0,104.25
1691.192,50.0,104.25
1691.789,50.0,104.75
1692.367,50.0,104.25
1692.945,50.0,104.5
1693.510,50.0,104.75
1694.073,50.0,104.25
1694.090,50.0,104.75
1694.675,50.0,104.75
1695.247,50.0,105.0
1695.806,50.0,105.0
1696.420,50.0,104.5
1696.987,50.0,105.0
1697.552,50.0,104.5
1697.562,50.0,104.75
1698.152,50.0,104.5
1698.717,50.0,104.75
1699.377,50.0,104.5
1699.946,50.0,104.5
1700.518,50.0,105.0
1701.075,50.0,105.0
1701.078,50.0,104.75
1701.680,50.0,105.0
1702.254,50.0,104.5
1702.847,50.0,104.5
1703.417,50.0,104.5
1703.992,50.0,104.75
1704.546,50.0,104.25
1704.560,50.0,105.0
1705.158,50.0,105.0
1705.726,50.0,105.0
1706.287,50.0,105.0
1706.858,50.0,104.75
1707.421,50.0,104.75
1707.983,50.0,105.0
1708.571,50.0,105.0
1708.584,50.0,104.25
1709.177,50.0,104.75
1709.752,50.0,104.75
1710.322,50.0,104.75
1710.892,50.0,105.0
1711.469,50.0,104.5
1712.041,50.0,104.75
1712.051,50.0,105.0
1712.636,50.0,105.0
1713.221,50.0,105.0
1713.794,50.0,105.0
1714.361,50.0,104.5
1714.939,50.0,104.25
1715.502,50.0,105.0
1716.068,50.0,104.5
1716.076,50.0,105.0
1716.670,50.0,105.25
1717.252,50.0,105.0
1717.818,50.0,105.0
1718.379,50.0,104.75
1718.968,50.0,104.75
1719.538,50.0,104.75
1719.549,50.0,105.25
1720.131,50.0,105.0
1720.702,50.0,104.75
1721.264,50.0,105.25
1721.841,50.0,105.25
1722.413,50.0,105.25
1722.979,50.0,104.75
1723.542,50.0,105.0
1723.554,50.0,105.0
1724.144,50.0,105.25
1724.711,50.0,104.5
1725.275,50.0,105.25
1725.851,50.0,104.75
1726.410,50.0,105.25
1726.983,50.0,104.75
1727.540,50.0,104.75
1727.552,50.0,104.25
1728.129,50.0,104.75
1728.714,50.0,105.0
1729.295,50.0,105.25
1729.870,50.0,105.0
1730.434,50.0,105.25
1731.008,50.0,105.25
1731.573,50.0,105.25
1731.585,50.0,105.0
1732.159,50.0,104.75
1732.854,50.0,105.25
1733.441,50.0,105.0
1734.006,50.0,105.0
1734.046,50.0,105.0
1734.619,50.0,105.5
1735.188,50.0,105.25
1735.755,50.0,105.25
1736.324,50.0,105.5
1736.899,50.0,104.75
1737.468,50.0,104.5
1738.034,50.0,105.25
1738.044,50.0,105.0
1738.633,50.0,105.25
1739.199,50.0,105.25
1739.772,50.0,105.5
1740.343,50.0,105.25
1740.903,50.0,105.25
1741.483,50.0,105.25
1742.048,50.0,105.0
1742.055,50.0,105.25
1742.644,50.0,105.0
1743.216,50.0,105.0
1743.793,50.0,105.25
1744.362,50.0,105.25
1744.929,50.0,105.5
1745.501,50.0,105.0
1746.076,50.0,105.5
1746.086,50.0,105.5
1746.670,50.0,105.5
1747.245,50.0,105.25
1747.823,50.0,105.5
1748.427,50.0,105.5
1749.009,50.0,105.0
1749.568,50.0,105.5
1749.581,50.0,105.75
1750.188,50.0,105.5
1750.775,50.0,105.0
1751.349,50.0,105.5
1751.922,50.0,105.25
1752.490,50.0,105.5
1753.060,50.0,105.5
1753.069,50.0,105.75
1753.652,50.0,105.5
1754.208,50.0,105.5
1754.781,50.0,105.0
1755.350,50.0,105.5
1755.935,50.0,105.0
1756.494,50.0,105.5
1757.100,50.0,105.75
1757.106,50.0,105.75
1757.701,50.0,105.25
1758.270,50.0,105.75
1758.827,50.0,105.75
1759.399,50.0,105.75
1759.971,50.0,105.25
1760.547,50.0,105.0
1760.557,50.0,105.5
1761.135,50.0,105.75
1761.701,50.0,105.75
1762.271,50.0,105.75
1762.838,50.0,105.75
1763.413,50.0,105.75
1763.987,50.0,105.5
1764.558,50.0,105.25
1764.572,50.0,105.75
1765.160,50.0,105.5
1765.753,50.0,105.75
1766.340,50.0,105.5
1766.910,50.0,105.75
1767.508,50.0,105.75
1768.086,50.0,105.25
1768.104,50.0,106.0
1768.708,50.0,105.75
1769.276,50.0,105.5
1769.839,50.0,105.75
1770.401,50.0,105.5
1770.979,50.0,106.0
1771.553,50.0,105.75
1771.563,50.0,105.5
1772.143,50.0,105.75
1772.700,50.0,105.75
1773.281,50.0,105.75
1773.840,50.0,105.5
1774.418,50.0,105.75
1774.979,50.0,105.75
1775.551,50.0,105.5
1775.557,50.0,105.75
1776.168,50.0,106.0
1776.746,50.0,105.5
1777.303,50.0,105.5
1777.865,50.0,106.0
1778.435,50.0,106.0
1779.006,50.0,106.0
1779.573,50.0,106.0
1779.573,50.0,106.25
1780.176,50.0,105.25
1780.735,50.0,105.5
1781.314,50.0,105.5
1781.885,50.0,106.0
1782.463,50.0,106.0
1783.023,50.0,106.0
1783.057,50.0,106.0
1783.660,50.0,106.0
1784.226,50.0,105.5
1784.794,50.0,105.75
1785.365,50.0,106.0
1785.924,50.0,105.5
1786.498,50.0,105.75
1787.068,50.0,106.0
1787.079,50.0,105.75
1787.675,50.0,106.0
1788.241,50.0,106.25
1788.822,50.0,106.25
1789.383,50.0,106.0
1789.953,50.0,106.0
1790.526,50.0,105.75
1790.543,50.0,106.25
1791.123,50.0,105.75
1791.692,50.0,106.25
1792.257,50.0,106.0
1792.822,50.0,106.25
1793.382,50.0,106.0
1793.951,50.0,106.0
1794.519,50.0,106.25
1794.544,50.0,106.0
1795.135,50.0,105.75
1795.711,50.0,105.75
1796.265,50.0,106.0
1796.831,50.0,106.0
1797.463,50.0,106.25
1798.032,50.0,105.75
1798.047,50.0,106.0
1798.655,50.0,106.25
1799.257,50.0,106.0
1799.843,50.0,106.0
1800.412,50.0,106.25
1800.979,50.0,106.0
1801.541,50.0,106.0
1801.550,50.0,105.5
1802.140,50.0,106.25
1802.710,50.0,106.25
1803.282,50.0,106.25
1803.851,50.0,106.25
1804.418,50.0,106.5
1804.981,50.0,106.0
1805.549,50.0,105.5
1805.549,50.0,105.75
1806.138,50.0,106.0
1806.729,50.0,106.25
1807.303,50.0,106.0
1807.865,50.0,106.0
1808.442,50.0,106.0
1809.007,50.0,106.25
1809.573,50.0,106.0
1809.583,50.0,106.0
1810.187,50.0,105.75
1810.753,50.0,106.5
1811.328,50.0,105.75
1811.890,50.0,106.25
1812.458,50.0,106.25
1813.034,50.0,106.0
1813.057,50.0,106.5
1813.641,50.0,106.25
1814.207,50.0,106.75
1814.762,50.0,106.5
1815.349,50.0,106.0
1815.916,50.0,106.25
1816.486,50.0,106.0
1817.047,50.0,106.5
1817.062,50.0,106.75
1817.647,50.0,106.0
1818.214,50.0,105.5
1818.797,50.0,106.5
1819.378,50.0,106.5
1819.949,50.0,106.0
1820.519,50.0,106.0
1820.542,50.0,106.5
1821.127,50.0,106.5
1821.694,50.0,105.75
1822.265,50.0,106.25
1822.843,50.0,106.0
1823.434,50.0,106.5
1824.016,50.0,106.25
1824.043,50.0,106.0
1824.624,50.0,106.5
1825.189,50.0,105.75
1825.745,50.0,106.5
1826.319,50.0,106.0
1826.880,50.0,106.5
1827.454,50.0,106.25
1828.014,50.0,106.0
1828.587,50.0,106.5
1828.627,50.0,106.5
1829.211,50.0,106.75
1829.784,50.0,106.5
1830.349,50.0,106.25
1830.913,50.0,106.25
1831.483,50.0,106.25
1832.041,50.0,106.5
1832.053,50.0,106.5
1832.651,50.0,106.5
1833.222,50.0,106.75
1833.785,50.0,106.75
1834.353,50.0,106.75
1834.926,50.0,106.75
1835.492,50.0,106.75
1836.057,50.0,106.5
1836.067,50.0,106.75
1836.660,50.0,106.25
1837.230,50.0,106.5
1837.786,50.0,106.75
1838.362,50.0,106.75
1838.919,50.0,106.5
1839.505,50.0,106.25
1840.071,50.0,106.75
1840.078,50.0,106.75
1840.677,50.0,106.5
1841.245,50.0,106.5
1841.822,50.0,106.75
1842.382,50.0,106.5
1842.990,50.0,106.75
1843.558,50.0,107.0
1843.582,50.0,106.5
1844.187,50.0,106.25
1844.758,50.0,106.5
1845.334,50.0,106.5
1845.909,50.0,107.0
1846.476,50.0,106.75
1847.042,50.0,106.75
1847.046,50.0,106.75
1847.636,50.0,106.75
1848.200,50.0,106.75
1848.767,50.0,106.5
1849.337,50.0,106.75
1849.926,50.0,106.75
1850.484,50.0,107.0
1851.048,50.0,106.75
1851.057,50.0,106.75
1851.651,50.0,106.75
1852.220,50.0,107.0
1852.802,50.0,106.25
1853.367,50.0,106.75
1853.939,50.0,106.25
1854.499,50.0,106.5
1855.057,50.0,106.5
1855.067,50.0,106.5
1855.649,50.0,106.25
1856.217,50.0,106.75
1856.780,50.0,106.75
1857.347,50.0,107.0
1857.922,50.0,106.75
1858.482,50.0,106.75
1859.056,50.0,106.75
1859.073,50.0,106.5
1859.665,50.0,106.5
1860.256,50.0,107.0
1860.821,50.0,107.0
1861.394,50.0,107.0
1861.960,50.0,107.0
1862.531,50.0,106.75
1862.540,50.0,107.0
1863.113,50.0,106.75
1863.696,50.0,106.75
1864.274,50.0,107.0
1864.828,50.0,106.75
1865.388,50.0,107.25
1865.963,50.0,106.75
1866.523,50.0,107.25
1866.533,50.0,107.0
1867.129,50.0,106.5
1867.707,50.0,107.0
1868.267,50.0,107.25
1868.836,50.0,107.0
1869.437,50.0,107.0
1870.000,50.0,107.0
1870.566,50.0,106.5
1870.577,50.0,107.0
1871.162,50.0,107.0
1871.735,50.0,107.25
1872.287,50.0,106.75
1872.860,50.0,107.25
1873.428,50.0,106.75
1873.993,50.0,107.0
1874.562,50.0,107.25
1874.570,50.0,106.75
1875.176,50.0,107.0
1875.746,50.0,107.25
1876.326,50.0,107.5
1876.887,50.0,107.0
1877.453,50.0,107.0
1878.020,50.0,106.5
1878.041,50.0,107.25
1878.627,50.0,107.0
1879.194,50.0,106.75
1879.757,50.0,106.75
1880.330,50.0,107.25
1880.894,50.0,106.75
1881.465,50.0,107.0
1882.034,50.0,107.25
1882.044,50.0,106.75
1882.642,50.0,107.0
1883.214,50.0,107.25
1883.792,50.0,106.75
1884.376,50.0,107.25
1884.939,50.0,107.0
1885.517,50.0,107.25
1885.537,50.0,107.25
1886.105,50.0,107.0
1886.670,50.0,107.25
1887.253,50.0,107.0
1887.819,50.0,107.0
1888.389,50.0,107.0
1888.954,50.0,106.75
1889.518,50.0,107.25
1889.541,50.0,107.0
1890.119,50.0,107.75
1890.685,50.0,107.5
1891.254,50.0,107.0
1891.848,50.0,107.0
1892.414,50.0,107.25
1892.977,50.0,107.0
1893.544,50.0,106.75
1893.549,50.0,107.25
1894.151,50.0,107.5
1894.712,50.0,107.25
1895.295,50.0,107.5
1895.862,50.0,107.25
1896.434,50.0,107.25
1897.015,50.0,107.25
1897.035,50.0,107.5
1897.625,50.0,107.25
1898.187,50.0,107.25
1898.748,50.0,107.25
1899.304,50.0,107.5
1899.869,50.0,107.25
1900.441,50.0,107.5
1901.003,50.0,107.25
1901.566,50.0,107.0
1901.579,50.0,107.75
1902.176,50.0,107.5
1902.764,50.0,107.0
1903.336,50.0,107.0
1903.905,50.0,107.5
1904.489,50.0,107.5
1905.055,50.0,107.25
1905.065,50.0,107.5
1905.660,50.0,107.25
1906.222,50.0,106.75
1906.784,50.0,107.5
1907.347,50.0,107.5
1907.922,50.0,107.0
1908.477,50.0,107.5
1909.050,50.0,107.5
1909.084,50.0,107.0
1909.682,50.0,107.25
1910.246,50.0,107.0
1910.819,50.0,107.0
1911.397,50.0,107.25
1911.960,50.0,107.25
1912.518,50.0,107.25
1912.539,50.0,107.5
1913.121,50.0,107.5
1913.687,50.0,107.5
1914.253,50.0,107.5
1914.823,50.0,107.5
1915.380,50.0,107.0
1915.954,50.0,107.5
1916.527,50.0,107.25
1916.538,50.0,107.5
1917.126,50.0,107.5
1917.701,50.0,107.5
1918.267,50.0,107.5
1918.843,50.0,107.75
1919.426,50.0,107.25
1919.992,50.0,107.5
1920.574,50.0,107.25
1920.581,50.0,107.75
1921.175,50.0,107.0
1921.750,50.0,107.25
1922.309,50.0,107.5
1922.888,50.0,107.5
1923.482,50.0,107.25
1924.036,50.0,107.25
1924.040,50.0,107.0
1924.648,50.0,107.5
1925.215,50.0,107.75
1925.781,50.0,107.5
1926.368,50.0,107.0
1926.937,50.0,107.25
1927.497,50.0,107.5
1928.069,50.0,107.75
1928.084,50.0,107.5
1928.680,50.0,107.5
1929.250,50.0,107.5
1929.841,50.0,107.25
1930.420,50.0,107.25
1930.985,50.0,107.5
1931.546,50.0,107.75
1931.557,50.0,107.0
1932.153,50.0,107.75
1932.718,50.0,107.0
1933.306,50.0,107.75
1933.879,50.0,107.5
1934.438,50.0,107.75
1935.005,50.0,107.5
1935.572,50.0,107.25
1935.572,50.0,107.75
1936.167,50.0,107.5
1936.744,50.0,107.75
1937.300,50.0,107.5
1937.875,50.0,107.75
1938.443,50.0,107.25
1939.025,50.0,107.75
1939.047,50.0,107.75
1939.632,50.0,107.75
1940.233,50.0,107.75
1940.800,50.0,107.75
1941.366,50.0,107.25
1941.928,50.0,107.75
1942.505,50.0,107.75
1943.067,50.0,107.5
1943.080,50.0,107.5
1943.667,50.0,108.25
1944.234,50.0,107.75
1944.827,50.0,108.0
1945.402,50.0,107.5
1945.971,50.0,107.5
1946.535,50.0,108.0
1946.545,50.0,107.5
1947.155,50.0,107.25
1947.734,50.0,107.75
1948.294,50.0,107.75
1948.862,50.0,107.75
1949.420,50.0,108.0
1949.984,50.0,108.0
1950.557,50.0,107.5
1950.570,50.0,107.5
1951.164,50.0,107.5
1951.725,50.0,108.0
1952.299,50.0,107.5
1952.879,50.0,107.75
1953.434,50.0,107.75
1954.031,50.0,107.75
1954.036,50.0,107.75
1954.647,50.0,108.0
1955.215,50.0,108.0
1955.789,50.0,108.25
1956.362,50.0,107.25
1956.925,50.0,107.75
1957.481,50.0,108.0
1958.058,50.0,108.0
1958.068,50.0,108.25
1958.655,50.0,107.75
1959.224,50.0,107.75
1959.793,50.0,107.75
1960.360,50.0,108.0
1960.953,50.0,107.75
1961.520,50.0,107.75
1961.548,50.0,107.75
1962.139,50.0,108.0
1962.708,50.0,108.0
1963.266,50.0,107.75
1963.836,50.0,108.0
1964.426,50.0,108.0
1965.003,50.0,107.75
1965.038,50.0,108.0
1965.614,50.0,107.75
1966.197,50.0,108.25
1966.767,50.0,107.75
1967.333,50.0,108.25
1967.925,50.0,108.0
1968.481,50.0,107.5
1969.045,50.0,107.75
1969.050,50.0,108.25
1969.649,50.0,108.0
1970.228,50.0,108.0
1970.815,50.0,107.25
1971.385,50.0,108.0
1971.963,50.0,108.0
1972.530,50.0,107.75
1972.543,50.0,107.5
1973.134,50.0,107.75
1973.712,50.0,108.25
1974.276,50.0,108.0
1974.907,50.0,108.0
1975.475,50.0,108.0
1976.048,50.0,108.0
1976.060,50.0,108.25
1976.656,50.0,108.25
1977.220,50.0,108.25
1977.814,50.0,107.75
1978.390,50.0,108.5
1978.952,50.0,107.75
1979.520,50.0,107.75
1979.562,50.0,108.5
1980.148,50.0,108.0
1980.710,50.0,108.0
1981.275,50.0,108.25
1981.870,50.0,108.0
1982.437,50.0,108.0
1983.001,50.0,108.25
1983.565,50.0,108.0
1983.565,50.0,107.75
1984.167,50.0,108.25
1984.735,50.0,108.0
1985.296,50.0,108.0
1985.857,50.0,108.25
1986.445,50.0,107.75
1987.001,50.0,108.0
1987.576,50.0,108.25
1987.586,50.0,108.25
1988.177,50.0,107.75
1988.774,50.0,108.0
1989.340,50.0,107.75
1989.897,50.0,107.75
1990.464,50.0,108.0
1991.027,50.0,107.75
1991.037,50.0,108.25
1991.630,50.0,107.75
1992.197,50.0,107.5
1992.768,50.0,108.5
1993.348,50.0,108.0
1993.923,50.0,108.0
1994.483,50.0,107.75
1995.046,50.0,108.0
1995.056,50.0,108.5
1995.663,50.0,108.0
1996.225,50.0,108.0
1996.792,50.0,108.0
1997.365,50.0,108.25
1997.942,50.0,107.75
1998.511,50.0,108.25
1998.537,50.0,108.25
1999.114,50.0,108.25
1999.666,50.0,108.25
2000.221,50.0,108.25
2000.789,50.0,107.75
2001.355,50.0,108.5
2001.920,50.0,108.0
2002.526,50.0,108.25
2002.535,50.0,108.25
2003.138,50.0,108.5
2003.703,50.0,108.25
2004.281,50.0,108.25
2004.846,50.0,108.5
2005.428,50.0,108.25
2005.993,50.0,108.0
2006.551,50.0,108.5
2006.561,50.0,108.5
2007.157,50.0,108.0
2007.717,50.0,107.5
2008.282,50.0,108.25
2008.863,50.0,108.5
2009.445,50.0,108.0
2010.013,50.0,108.5
2010.034,50.0,107.75
2010.612,50.0,108.25
2011.165,50.0,108.5
2011.729,50.0,108.5
2012.296,50.0,108.5
2012.862,50.0,108.0
2013.438,50.0,108.25
2014.021,50.0,108.5
2014.035,50.0,107.75
2014.625,50.0,108.5
2015.225,50.0,108.5
2015.790,50.0,108.25
2016.399,50.0,108.5
2016.959,50.0,108.5
2017.523,50.0,108.5
2017.562,50.0,108.5
2018.142,50.0,108.5
2018.720,50.0,108.25
2019.289,50.0,108.0
2019.856,50.0,108.25
2020.424,50.0,108.5
2020.998,50.0,108.25
2021.566,50.0,108.5
2021.576,50.0,108.25
2022.170,50.0,108.25
2022.751,50.0,108.5
2023.340,50.0,108.0
2023.899,50.0,108.5
2024.468,50.0,108.25
2025.038,50.0,108.25
2025.046,50.0,108.25
2025.654,50.0,108.5
2026.228,50.0,108.75
2026.808,50.0,108.75
2027.374,50.0,108.75
2027.940,50.0,108.75
2028.513,50.0,108.75
2028.534,50.0,108.25
2029.114,50.0,108.75
2029.691,50.0,108.75
2030.280,50.0,108.5
2030.856,50.0,109.0
2031.426,50.0,108.5
2031.992,50.0,108.5
2032.559,50.0,109.0
2032.575,50.0,108.75
2033.167,50.0,108.75
2033.743,50.0,108.5
2034.316,50.0,108.75
2034.910,50.0,108.5
2035.479,50.0,108.5
2036.039,50.0,108.75
2036.089,50.0,108.75
2036.737,50.0,108.25
2037.326,50.0,108.5
2037.908,50.0,108.25
2038.476,50.0,108.75
2039.059,50.0,108.25
2039.069,50.0,108.75
2039.663,50.0,108.75
2040.236,50.0,108.75
2040.796,50.0,108.75
2041.388,50.0,108.25
2041.957,50.0,108.5
2042.526,50.0,108.25
2042.536,50.0,107.75
2043.133,50.0,108.5
2043.718,50.0,108.75
2044.305,50.0,108.75
2044.872,50.0,108.75
2045.449,50.0,108.75
2046.015,50.0,108.0
2046.035,50.0,108.25
2046.616,50.0,108.25
2047.175,50.0,108.5
2047.743,50.0,108.5
2048.309,50.0,108.25
2048.872,50.0,108.75
2049.462,50.0,108.25
2050.026,50.0,109.0
2050.026,50.0,108.25
2050.628,50.0,108.75
2051.214,50.0,108.5
2051.812,50.0,109.0
2052.394,50.0,108.75
2052.994,50.0,108.75
2053.566,50.0,108.75
2053.574,50.0,108.75
2054.175,50.0,109.0
2054.741,50.0,109.0
2055.318,50.0,108.75
2055.890,50.0,108.75
2056.455,50.0,108.5
2057.041,50.0,108.75
2057.047,50.0,109.0
2057.647,50.0,108.5
2058.222,50.0,108.75
2058.804,50.0,108.5
2059.379,50.0,108.75
2059.937,50.0,108.5
2060.519,50.0,109.0
2060.534,50.0,108.75
2061.113,50.0,108.75
2061.681,50.0,109.0
2062.238,50.0,108.5
2062.805,50.0,109.0
2063.384,50.0,108.5
2063.961,50.0,108.5
2064.521,50.0,109.0
2064.531,50.0,108.75
2065.129,50.0,109.0
2065.689,50.0,109.0
2066.262,50.0,108.75
2066.830,50.0,109.0
2067.392,50.0,109.0
2067.964,50.0,109.0
2068.538,50.0,109.0
2068.548,50.0,108.75
2069.145,50.0,109.25
2069.709,50.0,109.0
2070.272,50.0,108.75
2070.865,50.0,109.0
2071.436,50.0,108.75
2072.001,50.0,109.0
2072.564,50.0,109.0
2072.588,50.0,109.5
2073.174,50.0,109.5
2073.743,50.0,109.0
2074.308,50.0,109.25
2074.884,50.0,109.25
2075.456,50.0,109.25
2076.024,50.0,109.25
2076.034,50.0,108.75
2076.654,50.0,109.25
2077.215,50.0,109.25
2077.785,50.0,109.0
2078.355,50.0,109.25
2078.921,50.0,109.5
2079.487,50.0,109.0
2079.526,50.0,109.25
2080.119,50.0,109.5
2080.718,50.0,109.0
2081.286,50.0,109.25
2081.851,50.0,109.25
2082.438,50.0,109.0
2083.000,50.0,109.5
2083.581,50.0,109.5
2083.591,50.0,109.25
2084.188,50.0,109.0
2084.751,50.0,109.0
2085.308,50.0,109.0
2085.875,50.0,109.25
2086.446,50.0,109.25
2087.001,50.0,109.25
2087.581,50.0,109.5
2087.591,50.0,109.5
2088.176,50.0,109.75
2088.743,50.0,109.5
2089.309,50.0,109.5
2089.870,50.0,109.0
2090.440,50.0,109.0
2091.006,50.0,109.5
2091.030,50.0,109.5
2091.604,50.0,109.0
2092.181,50.0,109.75
2092.740,50.0,109.75
2093.307,50.0,109.5
2093.868,50.0,109.75
2094.458,50.0,109.25
2095.010,50.0,109.5
2095.031,50.0,109.5
2095.605,50.0,109.5
2096.175,50.0,109.5
2096.760,50.0,109.5
2097.324,50.0,109.25
2097.889,50.0,109.25
2098.450,50.0,109.5
2099.044,50.0,109.5
2099.050,50.0,109.25
2099.634,50.0,109.5
2100.217,50.0,109.5
2100.801,50.0,109.75
2101.357,50.0,109.25
2101.925,50.0,109.25
2102.482,50.0,109.25
2103.058,50.0,109.5
2103.068,50.0,109.5
2103.644,50.0,109.75
2104.214,50.0,109.25
2104.777,50.0,109.5
2105.345,50.0,109.75
2105.911,50.0,109.0
2106.480,50.0,109.75
2107.050,50.0,109.5
2107.051,50.0,109.75
2107.644,50.0,109.5
2108.214,50.0,109.5
2108.791,50.0,109.25
2109.358,50.0,109.5
2109.926,50.0,109.75
2110.495,50.0,109.75
2111.057,50.0,109.75
2111.072,50.0,109.75
2111.671,50.0,109.0
2112.273,50.0,109.5
2112.845,50.0,109.75
2113.419,50.0,109.75
2113.976,50.0,109.75
2114.555,50.0,109.5
2114.565,50.0,109.5
2115.152,50.0,109.5
2115.738,50.0,109.5
2116.303,50.0,109.5
2116.873,50.0,108.75
2117.447,50.0,109.5
2118.022,50.0,109.75
2118.042,50.0,109.5
2118.621,50.0,109.75
2119.192,50.0,109.75
2119.757,50.0,109.75
2120.333,50.0,109.75
2120.897,50.0,109.5
2121.453,50.0,109.75
2122.032,50.0,109.75
2122.042,50.0,109.75
2122.637,50.0,109.5
2123.199,50.0,109.75
2123.766,50.0,109.75
2124.350,50.0,109.75
2124.918,50.0,109.75
2125.494,50.0,109.75
2126.067,50.0,109.75
2126.077,50.0,110.0
2126.679,50.0,109.25
2127.249,50.0,109.75
2127.808,50.0,109.5
2128.389,50.0,109.75
2128.968,50.0,109.5
2129.530,50.0,109.75
2129.545,50.0,109.75
2130.142,50.0,109.5
2130.725,50.0,109.75
2131.292,50.0,109.5
2131.870,50.0,109.5
2132.450,50.0,109.75
2133.021,50.0,109.75
2133.031,50.0,109.5
2133.623,50.0,109.25
2134.204,50.0,110.0
2134.779,50.0,109.5
2135.348,50.0,110.0
2135.917,50.0,109.5
2136.487,50.0,109.5
2136.530,50.0,110.0
2137.102,50.0,109.75
2137.672,50.0,109.75
2138.239,50.0,110.0
2138.796,50.0,109.75
2139.353,50.0,110.0
2139.939,50.0,110.0
2140.518,50.0,110.0
2140.534,50.0,110.0
2141.113,50.0,110.0
2141.682,50.0,109.5
2142.245,50.0,110.0
2142.814,50.0,110.0
2143.380,50.0,110.0
2143.969,50.0,109.75
2144.552,50.0,109.75
2144.563,50.0,110.0
2145.154,50.0,109.75
2145.736,50.0,110.0
2146.310,50.0,109.75
2146.879,50.0,109.75
2147.458,50.0,110.0
2148.047,50.0,110.0
2148.050,50.0,110.0
2148.657,50.0,109.75
2149.246,50.0,110.25
2149.831,50.0,110.25
2150.410,50.0,110.0
2150.972,50.0,110.0
2151.532,50.0,110.0
2151.545,50.0,110.25
2152.137,50.0,110.0
2152.712,50.0,110.25
2153.283,50.0,109.5
2153.848,50.0,110.25
2154.420,50.0,110.0
2155.002,50.0,110.0
2155.029,50.0,109.75
2155.612,50.0,110.0
2156.186,50.0,109.75
2156.771,50.0,110.25
2157.333,50.0,109.75
2157.904,50.0,110.25
2158.468,50.0,109.25
2159.041,50.0,109.75
2159.041,50.0,110.25
2159.646,50.0,110.25
2160.213,50.0,109.75
2160.780,50.0,110.0
2161.348,50.0,109.75
2161.927,50.0,110.25
2162.512,50.0,110.25
2162.522,50.0,110.0
2163.122,50.0,110.0
2163.694,50.0,109.75
2164.260,50.0,109.75
2164.821,50.0,110.25
2165.384,50.0,110.25
2165.959,50.0,109.75
2166.536,50.0,110.5
2166.546,50.0,110.25
2167.141,50.0,109.75
2167.728,50.0,110.0
2168.295,50.0,110.0
2168.860,50.0,110.25
2169.425,50.0,110.0
2170.002,50.0,110.25
2170.571,50.0,110.25
2170.579,50.0,109.75
2171.172,50.0,110.5
2171.785,50.0,110.0
2172.371,50.0,110.25
2172.936,50.0,110.25
2173.498,50.0,110.25
2174.068,50.0,110.5
2174.078,50.0,110.0
2174.664,50.0,110.25
2175.240,50.0,110.25
2175.826,50.0,110.25
2176.412,50.0,110.25
2176.979,50.0,110.25
2177.564,50.0,110.0
2177.572,50.0,110.25
2178.159,50.0,110.0
2178.721,50.0,110.25
2179.278,50.0,110.25
2179.856,50.0,110.5
2180.423,50.0,110.25
2180.987,50.0,110.25
2181.565,50.0,110.25
2181.575,50.0,110.0
2182.172,50.0,110.25
2182.738,50.0,110.25
2183.311,50.0,110.5
2183.877,50.0,110.0
2184.453,50.0,110.25
2185.014,50.0,110.25
2185.022,50.0,110.25
2185.619,50.0,110.25
2186.194,50.0,110.25
2186.776,50.0,110.25
2187.344,50.0,110.25
2187.919,50.0,110.25
2188.501,50.0,110.5
2189.078,50.0,110.5
2189.087,50.0,110.25
2189.669,50.0,110.0
2190.227,50.0,110.25
2190.798,50.0,110.0
2191.371,50.0,110.25
2191.948,50.0,110.25
2192.507,50.0,110.25
2192.527,50.0,110.25
2193.102,50.0,110.5
2193.666,50.0,110.25
2194.248,50.0,110.5
2194.811,50.0,109.5
2195.375,50.0,110.5
2195.942,50.0,110.0
2196.517,50.0,110.5
2196.532,50.0,110.25
2197.130,50.0,110.25
2197.700,50.0,110.5
2198.270,50.0,110.25
2198.865,50.0,110.25
2199.438,50.0,109.75
2200.000,50.0,110.5
2200.565,50.0,110.0
2200.590,50.0,110.5
2201.179,50.0,110.25
2201.760,50.0,110.75
2202.322,50.0,110.25
2202.895,50.0,110.5
2203.491,50.0,110.0
2204.048,50.0,110.25
2204.063,50.0,110.5
2204.654,50.0,110.5
2205.225,50.0,110.0
2205.891,50.0,110.5
2206.480,50.0,110.0
2206.520,50.0,110.5
2207.091,50.0,110.25
2207.650,50.0,110.75
2208.218,50.0,110.75
2208.785,50.0,110.5
2209.342,50.0,110.25
2209.904,50.0,110.0
2210.470,50.0,110.0
2211.038,50.0,110.5
2211.049,50.0,110.5
2211.643,50.0,110.25
2212.198,50.0,110.75
2212.772,50.0,110.75
2213.352,50.0,111.0
2213.913,50.0,110.25
2214.479,50.0,110.25
2215.056,50.0,110.75
2215.066,50.0,110.5
2215.652,50.0,110.5
2216.215,50.0,110.5
2216.781,50.0,110.5
2217.347,50.0,110.75
2217.917,50.0,110.5
2218.505,50.0,110.25
2218.526,50.0,110.75
2219.126,50.0,110.5
2219.681,50.0,110.5
2220.247,50.0,110.75
2220.807,50.0,110.75
2221.367,50.0,110.25
2221.944,50.0,110.5
2222.512,50.0,110.75
2222.536,50.0,110.75
2223.133,50.0,110.75
2223.698,50.0,110.25
2224.265,50.0,110.25
2224.842,50.0,110.5
2225.409,50.0,110.5
